age;education.num;race;sex;hours.per.week;income
31;9;0;0;40;-1
20;10;0;1;25;-1
64;9;0;0;65;1
45;9;0;0;40;-1
40;10;0;0;50;1
19;9;0;0;52;-1
54;13;0;0;45;1
61;16;2;0;40;1
18;7;0;1;20;-1
62;9;0;0;40;1
33;11;0;0;40;-1
51;9;1;1;37;-1
54;9;0;0;40;-1
24;10;0;0;24;-1
54;10;0;1;40;-1
42;13;0;0;45;1
51;14;0;0;50;1
41;10;1;1;40;1
31;10;0;1;40;-1
21;11;1;0;40;-1
52;10;0;1;40;-1
20;10;0;1;15;-1
18;9;0;1;25;-1
58;9;2;1;60;-1
23;9;0;1;40;-1
21;10;0;1;20;-1
43;11;0;0;40;-1
53;9;0;0;40;-1
18;9;0;1;40;-1
44;13;0;0;40;1
31;13;0;0;50;-1
48;2;0;0;40;-1
55;14;0;1;35;-1
24;10;1;1;20;-1
41;14;0;0;40;1
35;9;0;0;40;1
47;11;0;1;40;-1
54;10;0;0;32;-1
40;13;0;0;40;-1
56;10;0;1;48;-1
23;11;0;0;40;-1
34;9;0;0;60;-1
27;9;1;0;40;-1
32;13;0;0;40;1
72;10;0;0;74;-1
32;12;1;1;35;-1
53;10;0;0;40;-1
18;8;0;0;10;-1
41;11;1;1;40;-1
29;9;0;0;45;-1
70;10;0;0;4;1
46;13;0;1;50;-1
47;10;0;1;40;-1
56;10;0;1;15;-1
47;7;0;1;40;-1
42;9;0;0;40;-1
22;10;0;0;25;-1
42;3;0;0;44;-1
42;10;2;1;40;-1
46;9;0;1;40;-1
55;9;2;0;55;-1
57;13;0;0;40;1
25;8;0;0;40;-1
43;9;0;0;30;-1
34;13;0;0;60;-1
27;13;0;1;40;-1
37;10;0;1;40;-1
48;10;0;0;45;-1
38;9;0;0;45;-1
37;9;0;1;37;-1
45;9;0;0;46;-1
56;9;0;0;55;1
64;9;0;0;40;-1
35;10;0;1;38;-1
23;9;0;0;40;-1
42;9;0;0;90;-1
23;10;0;0;30;-1
26;10;0;0;12;-1
56;9;0;0;40;1
21;10;0;0;40;-1
29;9;1;0;40;-1
32;10;0;0;50;-1
72;5;1;1;20;-1
19;10;0;0;25;-1
25;13;0;0;25;-1
58;13;0;1;35;-1
24;13;0;0;40;-1
41;11;0;1;38;1
40;6;0;0;40;1
37;9;0;0;45;-1
25;12;0;1;40;-1
43;13;2;1;40;1
36;9;0;0;40;-1
41;9;0;0;40;-1
31;13;0;1;40;-1
22;9;0;1;40;-1
36;11;0;0;40;-1
42;6;0;0;40;-1
29;9;0;0;60;-1
25;9;0;1;46;-1
23;13;0;0;40;-1
34;9;1;1;20;-1
33;10;0;0;40;-1
38;13;0;1;55;-1
21;10;0;0;30;-1
39;11;0;0;40;-1
50;13;0;0;40;1
32;10;0;0;30;-1
40;9;0;0;40;1
20;9;0;1;20;-1
56;13;0;0;50;-1
30;13;0;0;40;-1
39;10;0;1;39;-1
25;12;0;0;50;1
33;9;0;0;40;1
41;13;0;0;40;-1
50;10;0;0;40;-1
44;10;0;0;40;-1
27;13;0;0;40;-1
58;3;0;0;40;-1
25;10;0;0;15;-1
31;9;2;1;40;-1
39;9;0;0;50;1
55;11;0;0;40;1
22;11;0;1;12;-1
44;12;0;0;40;-1
44;8;0;1;40;-1
61;4;0;0;54;-1
32;11;0;0;40;-1
35;13;0;0;45;1
28;10;0;0;40;-1
57;13;2;0;40;1
32;16;0;0;65;1
46;4;1;1;40;-1
43;9;0;0;40;-1
62;9;0;1;35;-1
60;14;2;0;38;1
67;9;0;1;20;-1
19;9;1;1;30;-1
55;9;0;1;40;-1
48;6;0;0;65;1
19;9;0;1;20;-1
19;10;0;1;30;-1
43;9;0;1;40;-1
31;16;0;1;90;-1
65;10;0;1;45;-1
32;9;0;1;40;-1
36;14;0;0;40;1
41;9;0;0;40;-1
72;6;0;0;12;-1
27;10;0;0;45;-1
75;7;0;0;50;-1
39;6;0;1;15;-1
47;9;0;0;40;-1
31;10;0;0;40;-1
40;14;0;1;40;1
48;9;0;1;30;-1
36;13;1;0;40;-1
18;9;0;0;20;-1
33;9;0;1;40;-1
34;14;0;0;40;-1
39;12;0;1;40;-1
20;9;0;0;35;-1
67;10;1;1;20;-1
42;11;0;1;60;-1
59;7;0;0;40;-1
31;9;1;0;40;-1
47;10;0;1;48;-1
68;4;0;0;30;-1
30;10;0;0;40;-1
34;9;0;0;60;-1
49;4;0;0;40;-1
38;10;0;0;40;1
51;10;0;0;40;1
24;13;0;0;40;-1
24;13;0;1;40;-1
21;3;0;0;40;-1
52;5;0;1;40;-1
48;9;0;0;40;-1
20;10;0;1;20;-1
31;9;0;1;25;-1
30;10;0;0;50;-1
30;9;0;0;40;-1
51;9;0;1;40;-1
29;11;0;1;40;-1
56;14;0;0;16;-1
46;13;0;1;40;-1
29;3;0;1;40;-1
48;9;2;0;30;-1
34;9;0;1;50;-1
42;11;0;0;50;-1
25;9;0;1;30;-1
47;7;1;1;40;-1
23;9;0;0;40;-1
43;11;0;0;22;-1
19;10;1;1;35;-1
22;9;0;0;40;-1
40;13;0;1;70;-1
41;11;0;0;40;-1
42;9;0;0;45;-1
31;13;0;0;47;-1
69;10;0;0;32;-1
58;9;0;0;70;-1
36;7;1;1;12;-1
31;9;0;0;65;-1
41;9;0;1;40;-1
35;10;0;0;40;-1
62;4;0;0;40;-1
28;13;0;1;15;-1
27;8;0;0;55;-1
17;7;0;0;40;-1
35;9;0;0;50;1
45;10;0;1;99;-1
44;13;0;1;40;-1
27;11;2;1;40;-1
51;5;0;0;40;-1
49;9;0;1;45;-1
64;6;0;0;10;1
54;4;0;0;45;-1
43;9;3;0;40;-1
32;9;0;0;35;-1
26;9;2;0;50;1
37;13;0;0;50;1
38;12;0;1;40;-1
26;8;0;0;40;-1
42;9;0;1;40;-1
66;9;1;1;40;-1
43;9;1;1;32;-1
37;13;0;0;45;1
37;6;0;1;35;-1
25;10;0;1;40;-1
29;13;0;0;50;1
63;9;0;0;40;1
42;14;0;0;70;-1
32;9;0;0;40;-1
42;10;0;0;40;1
41;9;0;0;50;-1
65;9;0;0;50;-1
32;10;0;0;50;-1
32;9;0;0;10;-1
24;10;0;0;60;-1
51;9;0;1;40;-1
67;6;1;1;35;-1
28;7;0;1;35;-1
32;10;0;0;55;1
77;15;0;0;40;-1
47;9;0;1;20;-1
26;9;0;0;40;-1
20;10;0;0;20;-1
57;10;1;0;35;1
40;16;0;0;45;-1
50;14;0;0;40;1
19;4;0;0;45;-1
54;8;0;0;40;-1
51;10;0;0;40;1
51;13;0;0;50;1
68;13;0;0;25;-1
17;8;0;1;20;-1
32;13;0;0;40;-1
29;10;0;0;45;-1
42;10;0;0;40;-1
40;9;0;1;40;-1
27;10;0;0;40;-1
22;13;0;1;20;-1
58;7;0;1;40;-1
61;13;0;0;45;1
42;13;1;1;35;1
49;14;2;0;40;-1
41;13;0;0;40;-1
43;9;1;1;40;-1
46;13;0;0;40;1
28;9;0;0;45;1
57;10;0;0;40;-1
47;9;0;1;38;-1
79;9;0;0;40;-1
40;9;0;1;45;-1
35;13;2;0;40;-1
30;13;0;0;60;1
26;6;1;0;40;-1
48;9;0;0;40;-1
22;10;0;0;45;-1
22;7;0;1;30;-1
50;6;1;1;47;-1
47;9;0;0;60;-1
36;9;0;0;50;-1
44;12;0;0;40;1
73;5;0;1;9;-1
24;9;2;1;45;-1
34;13;0;0;40;1
37;10;2;0;40;-1
28;8;0;1;20;-1
46;10;0;1;40;1
20;10;0;1;35;-1
29;3;0;0;40;-1
24;11;0;0;40;-1
29;10;0;0;35;-1
18;8;0;1;20;-1
41;13;1;1;90;1
59;9;0;0;40;1
27;3;0;0;50;-1
50;12;0;0;45;-1
25;2;0;0;24;-1
42;13;0;1;45;-1
36;10;0;0;40;-1
62;10;0;0;60;1
71;11;0;1;40;-1
38;13;0;0;55;1
44;9;1;1;40;-1
19;6;0;0;30;-1
49;10;0;0;60;-1
28;9;0;0;40;-1
26;13;0;1;55;-1
18;7;0;0;12;-1
43;11;0;0;50;1
23;6;0;0;44;-1
21;10;0;1;35;-1
20;9;0;0;40;-1
19;10;2;1;18;-1
77;9;0;1;32;-1
32;11;0;0;40;-1
37;10;0;0;30;-1
29;9;0;0;45;-1
22;10;0;0;40;-1
30;13;0;1;20;-1
31;9;0;0;48;1
59;9;0;0;60;-1
29;10;0;1;40;1
56;9;0;0;50;1
19;10;0;1;20;-1
37;9;0;0;40;-1
58;14;0;0;40;1
41;14;0;0;40;1
29;9;0;0;38;-1
38;9;0;0;50;-1
46;9;0;1;28;1
42;14;0;1;45;1
29;10;0;1;40;-1
29;12;0;0;40;-1
47;14;0;1;40;-1
37;7;0;0;40;1
39;9;0;0;45;-1
46;13;1;1;35;1
28;12;0;0;40;-1
36;10;0;0;56;1
39;9;0;1;40;-1
44;10;0;0;40;-1
60;9;0;0;40;-1
35;13;0;1;50;1
59;13;1;0;48;1
21;10;0;1;60;-1
22;12;0;1;16;-1
33;9;0;0;45;1
41;14;0;0;60;-1
31;12;0;1;35;1
62;11;0;0;40;-1
43;9;0;1;35;-1
28;13;1;1;60;-1
42;9;0;1;25;-1
23;13;0;1;40;-1
55;10;0;0;40;1
19;7;3;1;32;-1
23;9;0;0;40;-1
41;9;0;1;50;-1
63;9;0;0;20;-1
51;9;0;1;40;-1
49;9;0;0;90;-1
29;14;2;1;20;-1
17;7;0;0;30;-1
42;14;0;0;40;1
21;7;0;1;35;-1
26;10;0;0;40;-1
24;10;0;0;40;-1
30;13;0;0;42;1
19;9;0;0;28;-1
65;4;0;1;24;-1
52;10;0;0;60;1
17;6;0;0;20;-1
27;9;0;0;22;-1
53;15;0;1;40;-1
24;13;0;1;40;-1
37;10;0;0;40;1
34;11;0;1;18;-1
49;9;0;0;40;1
86;14;0;1;40;-1
43;7;0;0;60;-1
47;10;0;1;35;-1
32;9;0;0;50;1
30;11;0;0;60;-1
25;9;0;0;40;-1
42;13;0;0;40;1
60;10;0;0;65;-1
39;10;0;0;40;1
26;6;0;0;55;-1
27;10;0;1;40;-1
59;10;0;0;40;-1
64;9;0;0;40;-1
51;10;0;1;45;1
39;4;3;1;40;-1
30;9;0;0;25;-1
47;14;0;0;40;1
32;14;0;0;60;1
24;12;0;1;40;-1
23;9;0;0;30;-1
62;9;0;0;20;-1
48;10;0;1;20;-1
62;8;0;0;40;-1
35;13;0;0;65;-1
27;13;2;0;40;-1
49;10;0;1;35;-1
18;6;0;0;20;-1
19;10;0;1;30;-1
63;12;0;0;40;1
54;9;1;1;40;-1
24;10;0;1;40;1
61;6;0;0;50;1
50;9;0;0;48;1
36;13;0;0;40;1
21;10;0;0;50;-1
30;10;0;0;40;-1
33;10;2;1;52;-1
39;9;0;0;38;1
42;9;0;0;50;1
47;9;0;0;40;-1
42;13;0;0;33;-1
29;13;0;0;40;-1
35;13;0;0;55;-1
23;10;0;1;30;-1
28;10;2;0;60;-1
34;9;0;1;40;-1
40;10;1;1;40;-1
67;9;0;1;30;-1
49;9;0;0;40;-1
34;9;0;1;40;-1
60;13;0;0;40;-1
25;9;0;0;40;-1
56;9;0;0;40;-1
28;13;0;0;40;-1
31;13;0;0;40;-1
45;9;0;1;40;-1
39;14;0;1;50;-1
19;9;0;0;40;-1
23;8;0;0;40;-1
23;4;0;0;40;-1
33;15;0;0;60;1
35;13;2;1;50;-1
58;9;0;0;40;-1
61;9;0;0;45;1
38;7;0;0;40;-1
41;13;0;0;50;1
27;5;0;1;50;-1
19;7;0;0;10;-1
22;10;0;0;20;-1
59;12;0;1;40;-1
31;8;0;0;43;-1
18;7;0;0;40;-1
20;10;0;1;35;-1
28;9;0;0;60;-1
28;10;0;1;30;-1
49;13;0;0;40;-1
38;9;0;0;40;1
19;9;0;0;20;-1
41;10;1;1;24;-1
50;14;0;0;65;1
46;13;0;0;40;-1
20;10;0;0;40;-1
45;13;0;0;60;1
28;10;0;1;50;-1
37;10;0;1;40;-1
66;9;0;0;40;-1
35;10;0;1;40;-1
38;13;0;1;50;1
25;7;0;0;45;-1
56;10;0;1;38;-1
47;14;0;0;45;-1
55;13;0;0;40;1
41;12;0;0;40;-1
47;10;0;0;65;1
41;13;0;0;40;-1
21;10;3;1;20;-1
52;9;0;0;40;-1
46;7;0;0;45;1
21;10;0;0;20;-1
35;13;0;0;40;-1
29;9;0;1;40;-1
35;9;0;0;50;-1
46;13;0;0;50;1
70;9;0;0;40;-1
34;10;0;0;60;-1
21;11;0;0;30;-1
29;9;0;0;60;-1
41;14;0;0;60;1
51;9;0;0;40;-1
22;9;0;1;40;-1
47;13;0;0;40;-1
19;9;0;1;40;-1
23;10;1;0;40;-1
49;9;1;0;40;-1
58;13;0;1;40;-1
41;13;0;0;50;1
50;13;0;0;40;1
77;9;0;1;10;-1
27;11;0;0;60;-1
29;9;0;0;60;-1
54;1;2;0;40;-1
39;10;1;1;37;-1
32;10;0;0;50;-1
36;13;2;0;40;-1
24;13;0;1;20;-1
32;9;0;0;65;-1
26;13;0;1;40;-1
49;13;0;1;40;-1
38;11;0;0;42;-1
31;10;0;0;40;1
38;9;0;0;55;-1
50;10;0;0;40;1
18;7;0;0;40;-1
59;14;0;0;40;-1
56;10;0;0;50;1
34;9;0;0;50;-1
32;13;0;0;40;-1
29;13;0;0;35;-1
29;10;1;0;40;-1
42;13;0;0;45;1
37;10;1;1;40;-1
36;9;0;1;40;-1
59;14;0;1;40;1
52;9;0;0;56;1
29;9;2;0;40;-1
39;10;0;0;40;-1
43;9;0;1;35;-1
19;10;0;1;30;-1
60;11;0;0;60;1
75;10;0;1;8;-1
24;10;2;0;40;-1
58;9;0;0;70;-1
21;14;0;0;15;-1
28;9;0;0;40;-1
40;6;0;0;40;-1
45;9;0;0;50;-1
41;10;0;1;40;-1
58;9;0;1;40;-1
26;9;0;0;65;-1
29;12;0;0;45;-1
45;14;0;1;40;-1
23;12;0;0;40;-1
39;9;0;1;40;-1
22;9;0;0;40;-1
67;4;0;0;3;-1
28;9;0;0;40;-1
23;10;0;1;25;-1
33;9;1;0;35;-1
37;11;0;0;43;-1
19;10;0;1;40;-1
90;2;1;1;40;-1
35;7;0;0;40;-1
62;4;0;1;38;-1
20;10;0;1;15;-1
25;9;0;0;40;-1
21;9;0;0;40;-1
32;10;0;0;35;-1
70;9;0;1;12;-1
57;7;0;0;40;-1
31;10;0;0;40;-1
37;13;0;0;60;1
34;9;0;1;36;-1
26;10;0;0;78;-1
44;10;0;0;48;-1
66;4;0;0;40;-1
39;9;0;1;40;-1
31;9;0;0;40;1
53;11;0;0;40;1
36;9;0;1;50;-1
61;5;0;0;40;-1
43;13;0;0;40;1
38;10;0;0;40;-1
26;9;0;0;50;-1
27;9;2;0;8;-1
58;5;0;1;40;-1
37;9;0;1;12;-1
56;4;0;0;26;-1
36;10;0;0;60;1
29;9;1;0;40;-1
28;6;0;0;30;-1
61;16;0;0;40;1
66;5;0;0;25;1
21;12;0;1;40;-1
26;9;0;0;40;-1
21;10;0;0;50;-1
33;9;0;0;40;-1
33;9;0;1;32;-1
82;4;0;0;50;-1
34;16;0;1;50;1
29;13;0;0;50;1
19;10;0;1;40;-1
57;9;0;0;1;-1
27;10;1;0;40;-1
33;9;0;0;45;-1
43;10;1;0;50;1
72;10;0;1;16;-1
68;9;0;0;40;-1
29;9;0;1;40;-1
41;13;0;0;60;-1
30;9;0;0;40;-1
54;3;1;1;30;-1
39;13;0;1;6;1
41;11;0;0;35;1
48;9;0;1;40;-1
66;4;0;0;48;-1
25;13;0;1;50;-1
22;10;1;1;35;-1
31;15;0;0;60;1
43;9;0;1;40;-1
42;10;1;1;40;-1
20;9;3;0;40;-1
40;13;0;0;40;1
65;9;0;1;20;-1
53;13;0;0;52;1
38;9;0;0;40;-1
44;14;0;0;50;1
22;12;0;1;40;-1
41;10;0;0;20;-1
48;11;0;1;25;1
52;4;0;1;7;-1
45;13;2;0;45;1
29;5;0;0;40;-1
41;10;0;0;21;-1
38;10;1;0;60;-1
32;10;0;1;40;1
37;9;0;0;40;-1
55;6;0;0;40;-1
62;9;0;0;40;-1
48;9;0;0;40;-1
43;10;0;0;50;1
25;9;1;0;24;-1
47;9;0;1;40;-1
49;13;0;0;70;-1
55;9;0;0;40;-1
42;9;0;1;40;-1
40;9;0;0;40;-1
34;11;0;0;40;-1
38;9;0;1;10;-1
39;9;0;0;40;1
45;12;0;1;55;-1
43;12;0;0;40;-1
32;9;1;1;40;-1
18;10;0;1;20;-1
27;14;0;0;40;-1
57;12;0;1;40;-1
38;9;0;1;60;-1
67;13;0;0;40;1
26;7;0;1;20;-1
21;9;0;0;40;-1
17;6;0;0;15;-1
31;9;0;0;40;-1
51;12;1;0;30;-1
29;13;0;0;40;1
28;13;0;0;40;1
32;12;0;0;45;1
26;10;0;0;40;1
28;13;0;1;40;-1
40;14;0;1;40;-1
51;4;0;0;19;-1
62;10;1;0;20;-1
54;6;0;0;60;-1
55;9;0;1;16;-1
24;9;0;0;20;-1
27;14;0;0;45;-1
18;9;0;0;30;-1
21;9;0;1;40;-1
44;10;2;0;80;1
50;14;0;0;60;1
38;13;0;0;40;1
39;13;0;0;50;1
27;9;0;0;40;-1
35;7;1;0;40;-1
60;10;0;0;40;-1
38;9;0;0;40;-1
37;10;1;0;35;-1
43;10;0;1;40;-1
49;10;0;1;50;-1
17;6;0;1;25;-1
32;9;0;0;60;-1
23;13;0;1;38;-1
25;13;0;1;40;-1
46;7;0;0;40;-1
29;13;3;1;50;-1
44;14;0;0;45;1
60;15;0;0;45;1
30;11;2;1;40;-1
24;10;0;1;17;-1
17;6;0;1;10;-1
76;7;0;1;16;-1
31;12;0;1;40;-1
52;10;0;0;40;1
39;13;2;1;35;-1
73;13;0;0;50;1
38;9;1;1;24;-1
48;9;1;1;20;-1
60;6;0;1;40;-1
26;9;0;0;40;-1
20;9;0;0;40;-1
54;16;0;1;40;1
50;9;1;0;40;-1
20;10;0;1;40;-1
23;10;1;0;22;-1
35;11;0;0;40;1
43;6;1;0;40;-1
50;9;0;0;32;-1
58;2;1;0;50;-1
55;12;2;0;40;-1
29;13;0;0;45;1
47;10;0;1;40;-1
39;9;1;1;40;-1
63;9;0;1;35;1
27;9;0;0;60;-1
62;7;1;1;40;-1
38;10;0;1;40;-1
25;9;0;0;65;-1
31;9;0;0;52;-1
40;10;0;1;40;-1
42;16;0;0;50;-1
52;9;0;0;40;1
46;13;0;0;40;1
31;10;0;1;50;-1
33;9;0;1;40;-1
58;9;0;1;40;-1
54;13;0;0;40;1
28;9;0;0;40;-1
24;4;0;0;40;-1
39;13;0;1;40;-1
60;10;0;0;40;-1
22;9;0;1;40;-1
27;13;0;1;40;-1
35;13;0;0;45;1
47;13;0;0;50;-1
33;13;0;1;50;1
40;13;0;0;45;1
26;12;3;1;40;-1
54;13;0;0;50;1
39;13;0;0;40;-1
60;4;0;0;40;-1
32;14;0;1;40;-1
19;10;0;1;15;-1
49;9;0;0;60;-1
31;7;0;1;48;-1
29;9;0;1;25;-1
39;9;1;1;40;-1
26;9;0;1;35;-1
27;11;0;0;40;-1
52;5;0;1;40;-1
50;10;1;1;40;-1
51;9;0;0;45;1
51;9;0;0;40;1
40;9;0;0;40;1
61;4;1;0;40;-1
35;9;0;0;40;-1
41;9;1;1;28;-1
31;14;0;0;40;1
20;9;0;0;40;-1
35;10;0;0;40;-1
51;9;0;0;40;1
39;14;2;0;99;1
69;5;0;0;25;-1
21;10;0;0;20;-1
24;13;0;0;55;-1
55;9;1;0;40;-1
42;9;0;0;45;-1
48;7;0;1;40;-1
31;13;0;1;42;-1
52;11;0;0;40;1
30;10;0;1;40;-1
29;9;0;0;40;-1
32;10;0;0;40;-1
56;5;0;0;40;-1
40;10;0;0;40;-1
20;10;0;1;10;-1
36;10;0;0;40;-1
45;13;0;0;40;-1
38;5;0;0;40;-1
60;15;0;0;40;1
70;14;1;0;40;-1
21;10;0;1;30;-1
57;9;0;1;40;-1
33;9;0;0;48;-1
28;7;0;1;40;-1
32;10;0;0;40;-1
18;7;0;0;30;-1
45;10;0;1;20;-1
22;9;0;1;40;-1
38;13;0;1;8;-1
37;11;0;1;40;-1
23;13;0;0;40;-1
59;4;0;0;40;-1
18;9;0;0;25;-1
30;13;0;1;40;-1
50;10;0;0;45;1
63;7;0;0;40;-1
48;5;0;1;40;-1
60;9;0;0;40;-1
46;9;0;1;50;-1
30;9;0;0;30;-1
39;13;0;0;60;1
55;10;0;0;40;1
17;7;0;0;15;-1
46;13;0;0;55;1
50;9;0;1;65;-1
32;13;1;0;30;-1
18;9;0;1;40;-1
34;9;1;0;40;-1
50;13;0;0;45;1
32;7;0;0;55;-1
23;13;1;1;40;-1
26;13;0;0;50;-1
46;12;0;1;50;-1
43;10;0;0;55;-1
32;9;0;0;60;1
37;12;0;1;38;-1
48;10;0;0;45;1
43;9;0;0;40;-1
51;6;0;1;24;-1
30;9;0;0;50;-1
34;14;0;0;50;1
34;9;2;0;40;-1
41;13;0;0;60;1
53;6;0;1;48;-1
42;1;0;0;40;-1
18;9;0;1;30;-1
81;13;0;0;50;1
40;11;0;0;40;-1
26;13;0;1;35;-1
20;10;0;1;15;-1
41;9;0;1;50;-1
49;14;0;0;45;1
22;10;0;1;20;-1
46;13;0;0;45;1
35;9;0;1;40;1
34;13;0;1;35;-1
29;14;0;1;40;1
28;8;0;0;45;-1
35;13;0;0;37;-1
29;10;0;0;40;-1
21;10;0;1;30;-1
52;10;0;0;95;1
45;9;0;0;40;-1
43;9;1;0;40;-1
35;9;0;1;25;-1
21;10;0;0;20;-1
35;6;0;0;40;-1
30;9;0;0;40;-1
45;9;0;1;40;-1
29;10;0;1;20;-1
29;6;1;1;40;-1
33;13;0;1;40;-1
17;6;1;0;15;-1
52;9;0;1;25;-1
24;10;0;1;35;-1
32;9;0;0;40;1
32;9;0;0;40;-1
33;13;0;1;40;-1
30;4;0;0;38;-1
28;9;0;0;40;-1
62;12;0;0;50;-1
32;11;0;1;64;-1
26;9;0;0;40;1
57;10;0;0;40;1
35;13;0;0;50;1
19;9;0;0;16;-1
49;13;0;0;45;1
47;11;0;0;60;1
38;7;0;1;32;-1
30;9;0;0;40;-1
32;7;0;0;40;-1
32;9;0;1;50;1
46;11;0;1;40;-1
22;9;0;0;50;-1
47;10;0;0;50;-1
57;10;0;1;25;1
47;10;1;1;40;-1
41;13;0;0;56;1
36;9;0;0;40;-1
32;13;0;0;60;-1
37;7;0;0;40;-1
36;9;0;0;45;-1
17;6;0;0;15;-1
23;10;0;1;15;-1
37;9;0;0;42;-1
35;10;0;1;40;-1
56;9;0;0;50;-1
52;13;2;0;40;-1
37;13;0;0;45;1
48;16;0;0;65;1
24;9;0;1;40;-1
33;11;0;0;40;-1
39;11;2;0;40;-1
34;9;1;0;42;-1
24;13;0;1;40;-1
23;10;3;0;24;-1
18;9;0;0;25;-1
20;8;0;0;40;-1
54;14;0;0;55;1
19;10;0;0;40;-1
53;9;0;0;46;1
34;8;1;1;40;-1
28;9;0;0;40;-1
35;9;0;0;40;-1
20;10;0;1;20;-1
31;10;0;1;50;-1
37;16;0;1;40;-1
64;8;0;0;40;-1
42;10;0;0;40;1
27;10;0;0;50;-1
36;10;0;1;50;-1
36;10;0;0;40;1
23;9;1;0;40;-1
24;7;1;0;35;-1
22;9;0;1;40;-1
62;13;0;0;40;1
19;9;0;0;40;-1
20;9;0;0;30;-1
57;9;0;1;40;-1
19;9;0;0;35;-1
37;14;0;1;45;1
35;9;0;0;65;1
17;8;0;1;20;-1
36;10;0;1;35;-1
50;10;0;0;40;1
27;16;0;0;77;-1
25;9;1;0;40;-1
47;12;0;1;67;-1
29;14;0;1;45;1
19;9;0;1;40;-1
49;10;0;0;40;-1
31;15;0;0;25;1
43;12;1;1;40;-1
56;7;0;0;40;-1
42;9;0;1;40;-1
45;10;0;0;56;1
40;13;0;1;40;-1
44;10;0;1;38;-1
17;6;0;1;20;-1
36;9;0;1;40;-1
19;10;0;1;20;-1
53;9;0;1;40;1
72;10;0;0;35;-1
46;11;2;0;60;-1
33;10;0;1;37;-1
22;5;2;0;40;-1
17;7;0;1;25;-1
41;9;0;0;45;1
46;5;0;0;43;-1
33;9;0;1;20;-1
32;1;0;0;40;-1
52;9;0;0;40;-1
27;9;0;1;40;-1
48;9;0;0;72;1
22;10;0;1;35;-1
25;9;0;0;50;-1
60;9;0;0;42;-1
38;11;0;0;40;-1
37;9;0;0;50;-1
49;10;0;1;40;-1
40;13;0;0;30;-1
31;10;1;1;40;-1
40;9;0;0;45;-1
25;9;0;1;37;-1
18;9;1;1;20;-1
19;8;0;1;30;-1
35;9;0;0;60;-1
28;9;0;1;50;-1
33;10;0;0;41;-1
20;9;0;0;40;-1
45;13;0;1;35;-1
36;13;0;0;50;1
34;10;0;0;45;-1
32;10;0;1;40;-1
19;10;0;0;25;-1
24;9;0;1;40;-1
34;10;0;0;40;1
32;9;0;1;35;-1
37;9;0;0;45;1
31;10;0;1;40;-1
21;10;0;1;35;-1
47;9;0;0;85;1
23;10;0;0;40;-1
33;14;0;0;40;1
17;9;0;0;20;-1
67;9;0;0;24;-1
57;14;0;0;55;1
17;7;0;0;20;-1
53;9;0;0;40;-1
24;9;0;0;49;1
48;10;0;0;40;-1
38;9;1;0;40;-1
51;9;0;0;46;1
18;9;0;1;10;-1
23;10;0;1;40;-1
42;10;0;0;60;1
34;9;0;1;35;-1
39;9;0;0;40;-1
20;9;0;0;12;-1
39;10;1;1;40;-1
21;10;0;0;40;-1
26;4;0;0;40;-1
54;10;0;0;40;-1
34;10;0;1;40;-1
32;9;0;0;40;-1
59;4;0;0;40;-1
24;7;3;1;24;-1
54;13;0;1;40;-1
54;13;0;0;40;-1
33;9;0;0;60;-1
37;9;0;1;40;-1
47;13;0;1;25;-1
51;9;0;1;40;-1
45;9;0;0;40;-1
19;9;0;1;30;-1
58;16;0;0;24;1
20;12;0;0;40;-1
51;9;0;1;40;-1
45;14;0;1;60;-1
59;9;1;1;40;-1
45;13;0;0;40;1
43;9;0;0;40;-1
20;10;0;1;32;-1
29;13;1;1;42;-1
28;7;1;1;40;-1
18;7;0;1;40;-1
49;13;0;1;50;-1
46;9;0;0;30;-1
58;9;1;0;30;-1
56;13;0;1;45;-1
41;12;1;1;50;-1
30;9;0;0;40;-1
62;9;1;1;40;-1
19;9;0;1;40;-1
29;9;1;1;40;-1
20;10;1;1;40;-1
36;4;0;0;35;-1
36;9;0;0;40;-1
29;9;0;0;40;-1
17;6;0;0;20;-1
18;9;0;1;20;-1
40;13;0;0;40;-1
26;13;0;1;40;-1
42;10;0;0;45;-1
32;9;0;0;40;-1
33;5;0;0;40;-1
28;10;0;1;40;-1
47;9;0;0;40;-1
37;10;1;1;40;-1
73;13;0;0;10;-1
37;9;0;0;30;-1
50;10;0;1;35;1
19;9;0;0;50;-1
32;10;0;0;40;-1
44;11;2;0;40;-1
20;10;0;1;16;-1
29;10;0;1;40;-1
21;10;0;1;40;-1
34;11;0;1;40;-1
44;13;0;0;52;-1
18;7;0;1;20;-1
22;10;0;1;40;-1
39;16;0;1;40;1
26;10;0;0;40;-1
29;13;0;0;25;-1
21;10;0;0;40;-1
49;13;0;0;50;-1
24;12;0;0;20;-1
26;13;0;0;60;-1
25;10;0;0;60;-1
30;12;0;0;40;-1
52;13;0;0;38;1
30;9;0;0;40;-1
20;9;0;0;40;-1
31;9;0;0;40;-1
44;13;0;0;40;1
46;10;0;0;60;1
31;9;0;1;40;-1
57;4;0;1;10;-1
58;9;0;0;40;-1
41;9;0;0;40;-1
23;9;0;1;40;-1
47;9;0;1;40;-1
45;10;0;0;40;-1
23;10;0;0;40;-1
20;9;1;1;40;-1
18;7;0;0;15;-1
27;13;0;1;40;-1
25;9;0;0;35;-1
45;9;1;1;30;-1
53;10;1;1;40;-1
